date,"(1,1)","(1,2)","(1,3)","(1,4)","(1,5)","(2,1)","(2,2)","(2,3)","(2,4)","(2,5)","(3,1)","(3,2)","(3,3)","(3,4)","(3,5)","(4,1)","(4,2)","(4,3)","(4,4)","(4,5)","(5,1)","(5,2)","(5,3)","(5,4)","(5,5)"
193308,17.63,31.29,66.6,58.73,68.38,21.74,18.3,50.38,69.02,73.32,38.89,29.5,34.4,33.87,44.42,28.72,37.37,37.15,53.44,59.66,9.4,13.99,1.19,3.35,90.78
193309,1.16,24.28,48.7,38.5,48.67,15.82,10.66,31.17,52.2,40.23,28.56,16.25,18.47,17.98,20.57,19.21,25.64,17.69,37.45,32.5,-0.69,6.29,-5.21,-7.82,48.28
193310,8.84,29.55,52.14,36.49,45.03,16.13,9.31,27.06,45.87,41.85,27.9,16.62,13.64,15.28,17.83,21.13,23.05,18.37,36.67,26.59,-1.21,9.96,0.3,-5.42,38.1
193311,25.93,33.53,68.23,69.75,74.74,23.46,20.88,40,67.68,62.69,43.07,32.06,30.04,27.72,34.64,31.71,40.01,30.13,61.21,54.79,9.55,26.11,21.31,15.71,73.58
193312,-2.22,35.65,55.35,57.11,71.87,30.04,26.27,41.34,55.1,48.75,41.75,31.74,32.72,31.13,34.52,34.36,41.46,35.93,57.21,59.06,12.68,28.4,19.73,12.82,73.61
193401,48.08,63.26,82.52,88.21,100.49,49.32,36.02,64.15,82.33,83.27,70.71,42.11,47.03,46.61,55.88,39.56,47.28,53.39,71.38,77.26,13.98,30.69,26.93,24.21,90.42
193402,56.25,76.32,89.1,110.42,120.8,55,47.6,77.06,85.25,105.74,78.9,54.86,59.71,60.32,65.57,45.28,55.07,60.38,83.83,87.41,19.33,36.23,33.99,37.75,83.29
193403,111.29,92.47,121.48,140.05,140.61,74.87,55.91,92.32,105.13,125.72,103.47,69.45,74.17,74.21,83.64,59.12,69.89,77.17,97.69,103.64,31.9,52.91,48.2,55.45,109.33
193404,126.35,142.02,134.69,158.64,151.6,93.61,78.11,113.93,128.94,144.09,128.92,91.87,101.25,99.1,110.66,78.61,90.11,95.88,112.78,131.73,46.34,66.69,77.24,89.71,115.17
193405,82.69,153.16,113.24,148.57,133.92,93.3,74.39,107.38,102.16,129.21,113.96,80.47,84.43,85.63,93.88,71.81,80.09,89.23,94.69,112.88,43.85,61.06,67.27,69.02,76.11
193406,2.73,133.03,81.5,110.2,88.42,68.1,55.94,72.21,63.12,65.82,92.55,61.02,55.94,50.96,49.24,53.19,59.74,61.68,54.24,57.96,29.27,39.48,38.52,37.06,28.16
193407,-25.02,39.64,14.14,35.26,16.62,29.58,9.96,20.53,10.71,4.95,41.44,24.39,17.92,3.71,-1.76,26.17,26.36,16.39,8.9,-7.03,8.91,14.92,5.4,0.47,-17.12
193408,-5.83,61.28,30.7,46.44,36.15,39.29,17.71,29.35,23.15,18.08,50.9,35.42,24.21,17.18,7.44,29.51,33.48,24.68,18.08,2.9,11.63,21.9,12.73,3.13,-19.68
193409,-2.03,64.16,50.52,63.3,50.07,47.39,33.06,39.96,40.43,31.17,61.77,48.88,39.89,32.37,24.23,36.57,47.66,38.19,31.58,20.65,18.59,28.19,22.16,14.19,-2.83
193410,15.91,76.45,55.9,64.73,53.87,45.83,39.38,44.87,45.33,40.73,65.97,49.43,47.33,36.45,30.01,35.02,52.1,46.36,35.51,27.98,20.95,28.2,25.24,15.65,12.76
193411,16.06,99.27,76.47,91.36,80.39,80.84,67.33,60.73,64.99,49.2,79.07,56.19,55.52,52.78,37.82,41.05,61.35,54.07,43.07,39.49,22.74,26.46,28.05,27.17,7.03
